Word,Count
प्रचण्डकी,8
छोरीको,28
जिताइदिनुपर्नेआरजुको,1
नजितेका,15
नपामा,9
पठाउँदनौंदेशको,1
जनताले_तिरेको,8
आरजुको,18
होदेश,2
दुहाइ,4
धम्कीको,6
गर्नेहरूलाई,4
वडाअध्यक्षसहित,3
काँग्रेसबाट,40
अघिकाे,5
अहिलेकाे,4
पाउनुभयाे,1
थामेका,1
भन्नेपनि,1
गढ,39
काश्कीको,1
माछापुच्छ्रे,10
भत्क्यो,1
गाउँपालीकामा,4
दुबैमा,16
खड्गप्रसादको,1
दम्भ,37
अहंकार,22
बहिष्कृत,7
भैरह,7
जनहरू,3
भुइँकटहर,34
ह्या,11
उसै,28
हिँडे,9
बेकार,29
भएसी,39
बुलिङटार,3
आलेद्वारा,2
गन्ने,61
ठेक्कामा,4
प्रचार_प्रसारको,14
साँझ,72
सर्लाहीको,45
गोडैतानगरपालिका,1
शन्ति,1
जम्काभेट,7
गठवन्धनले,7
जित्छः,1
निधन,87
सर्लाहीमा,18
सेनाको_गस्ती,12
66,3
हाउगुजी,2
भयमा,2
खोजिएको,11
पत्याएकै,1
टिक्दैन,10
टिपेर,9
लडिरहेका,7
END,1
THREAD,1
इलन,2
मस्क्ले,1
किन्दै,10
र,50
अन्धभक्त,12
महिलालाई_मेयरअध्यक्षमा,6
जाना,11
गुणाले,7
रत्नेचौरको,4
९००,23
३२५,12
३०८,7
गठबन्धनमाओवादी,3
३३२,4
राप्रपाः,12
एमाले३००,2
२४६,20
रुकुमको,5
रीधिका,1
सार्कीको,3
फिर्ता_लिएपछि,15
रश्मी,1
बि,17
निर्विरोध_निर्वाचित,96
यसले,96
हारको,25
शुरूवाटको,1
तरिका,74
स्वाट्टै,2
सुर्जेमा,6
थपिदियो,1
आनन्,3
पत्रकार_सम्मेलनमा,7
जसपाबाहेक,2
बालै,13
रोमानियामा,1
पहिलोटक,1
कन्सर्ट,3
झनै,42
बदरको,5
निरक्षर,1
अलमलमा,8
निर्णयाक,2
मतपत्र_छपाइ,14
सकियोः,1
सरकारका,34
संयोग,19
न्यायालयमा,3
NewsPolar,56
चामेका,1
दुईवटा_वडामा,8
एकल,101
जित्योभने,2
संसद_विघटन,33
जनमन,2
भ्रमित,11
परमादेशलाई,4
जोगाउने,39
प्रयासमा,15
त्यति,147
हुस्सु,5
बुझ्छन्,6
चिन्,7
वेदकोट,3
चुइचुम्मामा,1
पौडेलले,116
साधारण_सदस्यसमेत,16
नरहने,24
नबोक्ने,2
एमालेसँग,50
साहीत्य,1
मुर्धन्य,1
ब्याक्तीत्व,1
खगेन्द्र,13
झम्का,1
सोधी,1
ग्रुप,16
सुन्नमा,10
लिउला,1
टिकटको_आसमा,17
भंगको,1
कुराको,53
संसद_भंग,25
दरवारमा,4
बुझाउने,19
महारथ,1
हसाउनुको,2
2074,5
आइपुग्दा,11
373,2
लिरहादा,1
1700,1
यसरि,19
नहाल्ने,76
बालिका,4
मट्टीतेल,3
परेर,71
उपचाररत,4
रोकिन्न,4
कठिनचुनाव,1
सङ्घर्ष_अध्यक्ष,16
नजितेको_ठाउँमा,21
बाहालवाला,1
आफैँ,13
हालिदिनु,6
आफैँले,8
बुझ्दैनन्,12
बुझ्,33
हप्ताका,1
भनाइ,67
रेणु_दहाललाई,6
२काङ्ग्रेसले,1
नजितेको,19
ठाँउमा,32
पठाउदैनौ,3
चौधरिलाइ,1
कम्युनिष्ट_पार्टी,85
धवलागिरि,2
कमिटीको,11
आयोजनामा,14
सोमबार,113
मुनामा,1
घरदैलो_कार्यक्रम,42
बडो,26
रवीन्द्रमिश्र,1
शाहका,6
Freneticजमातले,1
राजेन्द्र,76
लिङदेनले,5
असलनेता,1
हुँमलाई,1
नजिताएसम्म,1
पाइरहन्छन्,1
पुगेपछिमात्र,1
मोचनमा,1
बगाउन,3
२०७९०१२४,4
नलगाड_नगरपालिका–२,10
तर्फ,127
अत्यधिक_मतले,26
जल्लु,5
महत्तोलाइ,1
शुभकामना_ब्यक्त,13
गौशाला,13
528,1
588,1
1331,1
1427,3
हसिया_हथौडा,55
981,1
1110,1
2367,1
2655,1
857,1
1044,1
सरिता,16
संवाद,17
विकट_क्षेत्र,2
व्यास,35
सुरक्षाकर्मी,60
नेपालतिर,4
सेनाको_हेलिकप्टर,18
नरेन्द्रसिह,5
कार्कीरासस,2
तिलक,11
भिष्म,2
बुढाथोकीसहितको,1
९१८५,1
३५६३,1
२८२४,1
९९५,4
३२९६,4
६८६,4
तहमा,87
पुऱ्याउने,1
विधान,16
पुऱ्याएको,2
तेसैले,48
एस्पाली,10
कत्तिको,21
हाल्याछन्,2
रिभ्यु,3
धैर्य,20
धारण,16
तिरका,14
गाउँको,25
सिंहदरबारएमाले,1
इतिर,1
चरम,47
अत्याचार,19
नगरवासीले,5
सिंहदरबारको,6
साचो,8
अन्ततोगत्वा,5
परिणामस्वरूप,6
अभिभावकलाई,3
शुल्कको,1
भार,7
कार्यकर्तामा,9
परिपक्कता,1
हालेनन्,18
लेखमणी,3
डांगीजी,1
रोल्पाको,46
त्रिवेणी,6
गाउँपालीकाको,2
युवानेता,2
डांगी,1
पूर्वनिर्धारित,1
लक्ष्य,36
शतप्रतिशत,7
सुशील,21
परिवारलाई,18
end,2
of_the,10
thread,1
महोत्तरीमा,13
जनतामा,58
पकड,17
रधुवीर,1
महासेठ,7
प्राइभेट,3
जानी,23
हराउदै,12
डाँगीले,4
हिटलरै,1
अफशोच,1
दासता,3
प्रजातन्त्रैकालागि,1
कान्तिपुरमा,2
हटाएर,14
मधु,3
इन्ट्री,8
गराउँदै,21
प्रतिवेदन,13
संखुवासभा,19
बाघामा,1
करत्न,1
भएकोमा_हार्दिक,25
